PVSYST 8.1.5
,File,File date,Description
Project,PV_Hydrogen_Cyprus_10MWp_Project.PRJ,10/09/26 16h26,PV_Hydrogen_Cyprus_10MWp,
Geographical Site,Aglantziá_PVGIS_API_TMY.SIT,10/09/26 16h26,Aglantziá;Cyprus;Europe;,
Weather data,Aglantziá_PVGIS_API_TMY.MET,10/09/26 16h26,Aglantziá;PVGIS api TMY;TMY,
Simulation variant,PV_Hydrogen_Cyprus_10MWp_Project.VC0,10/09/26 17h38,New simulation variant,
Simulation date,,10/09/26 17h50

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,PR,GlobHor,T_Amb,TArray
    ,W/m²,W/m²,kW,kW,ratio,W/m²,°C,°C

02/11/90 15:00,348.75,337.37,3125.8,3093.4,0.887,239,27.78,36.834
02/11/90 16:00,152.16,134.32,1228.4,1203.9,0.7913,82.999,26.91,30.808
02/11/90 17:00,0,0,0,-0.096,0,0,25.66,26.105
02/11/90 18:00,0,0,0,-0.096,0,0,24.62,24.721
02/11/90 19:00,0,0,0,-0.096,0,0,23.78,23.861
02/11/90 20:00,0,0,0,-0.096,0,0,23.11,23.175
02/11/90 21:00,0,0,0,-0.096,0,0,22.45,22.518
02/11/90 22:00,0,0,0,-0.096,0,0,21.96,22.009
02/11/90 23:00,0,0,0,-0.096,0,0,21.64,21.671
03/11/90 00:00,0,0,0,-0.096,0,0,21.37,21.396
03/11/90 01:00,0,0,0,-0.096,0,0,21.13,21.153
03/11/90 02:00,0,0,0,-0.096,0,0,20.91,20.931
03/11/90 03:00,0,0,0,-0.096,0,0,20.76,20.775
03/11/90 04:00,0,0,0,-0.096,0,0,20.59,20.607
03/11/90 05:00,0,0,0,-0.096,0,0,20.43,20.447
03/11/90 06:00,0,0,0,-0.096,0,0,20.31,20.323
03/11/90 07:00,18.094,17.576,136.67,102.85,0.5684,21.002,20.51,20.894
03/11/90 08:00,262.1,254.97,2419.5,2390,0.9119,214,22.64,28.05
03/11/90 09:00,705.12,697.2,6395.1,6344,0.8997,480,26.13,42.066
03/11/90 10:00,852.65,848.59,7581.3,7520.6,0.8821,592,27.79,48.492
03/11/90 11:00,935.49,931.75,8199.6,8134,0.8695,652,28.8,51.87
03/11/90 12:00,920.92,917.16,8060.7,7996.2,0.8683,641,29.34,52.311
03/11/90 13:00,847.56,842.38,7468.5,7408.7,0.8742,583,29.28,50.52
03/11/90 14:00,647.14,638.55,5790,5743.7,0.8876,435,28.77,45.187
03/11/90 15:00,416.02,402.42,3716.1,3681.2,0.8849,265,28.26,38.846
03/11/90 16:00,151.04,133.17,1214.3,1189.8,0.7878,80.999,27.38,31.47
03/11/90 17:00,0,0,0,-0.096,0,0,25.98,26.528
03/11/90 18:00,0,0,0,-0.096,0,0,24.28,24.479
03/11/90 19:00,0,0,0,-0.096,0,0,22.67,22.859
03/11/90 20:00,0,0,0,-0.096,0,0,21.43,21.572
03/11/90 21:00,0,0,0,-0.096,0,0,20.83,20.894
03/11/90 22:00,0,0,0,-0.096,0,0,20.16,20.231
03/11/90 23:00,0,0,0,-0.096,0,0,19.56,19.624
04/11/90 00:00,0,0,0,-0.096,0,0,18.93,18.997
04/11/90 01:00,0,0,0,-0.096,0,0,18.31,18.377
04/11/90 02:00,0,0,0,-0.096,0,0,17.8,17.856
04/11/90 03:00,0,0,0,-0.096,0,0,17.44,17.48
04/11/90 04:00,0,0,0,-0.096,0,0,17.16,17.191
04/11/90 05:00,0,0,0,-0.096,0,0,17.01,17.027
04/11/90 06:00,0,0,0,-0.096,0,0,16.77,16.797
04/11/90 07:00,158.92,147.75,1410.1,1384.8,0.8714,108,17.29,20.443
04/11/90 08:00,415.25,405.35,3874.8,3839.2,0.9246,286,20.53,29.329
04/11/90 09:00,696.28,688.31,6369,6318,0.9074,473,23.99,39.713
04/11/90 10:00,848.86,844.74,7618.4,7557.5,0.8903,587,25.65,46.028
04/11/90 11:00,926.08,922.26,8186.9,8121.4,0.877,644,27.01,49.688
04/11/90 12:00,925.23,921.27,8141.5,8076.3,0.8729,644,27.9,50.861
04/11/90 13:00,561.71,554.31,5062,5021.3,0.894,435,28.39,43.13
04/11/90 14:00,505.17,496.67,4570.1,4531.7,0.8971,372,28.27,40.772
04/11/90 15:00,369.1,356.89,3311.5,3278.3,0.8882,244,27.48,36.82
04/11/90 16:00,155.79,137.02,1256,1231.4,0.7904,80,26.27,30.463
04/11/90 17:00,0,0,0,-0.096,0,0,24.91,25.474
04/11/90 18:00,0,0,0,-0.096,0,0,23.69,23.832
04/11/90 19:00,0,0,0,-0.096,0,0,22.41,22.555
04/11/90 20:00,0,0,0,-0.096,0,0,21.11,21.258
04/11/90 21:00,0,0,0,-0.096,0,0,21.3,21.277
04/11/90 22:00,0,0,0,-0.096,0,0,20.89,20.94
04/11/90 23:00,0,0,0,-0.096,0,0,20.23,20.31
05/11/90 00:00,0,0,0,-0.096,0,0,19.46,19.553
05/11/90 01:00,0,0,0,-0.096,0,0,19.23,19.258
05/11/90 02:00,0,0,0,-0.096,0,0,18.72,18.783
05/11/90 03:00,0,0,0,-0.096,0,0,17.45,17.603
05/11/90 04:00,0,0,0,-0.096,0,0,16.89,16.954
05/11/90 05:00,0,0,0,-0.096,0,0,16.7,16.721
05/11/90 06:00,0,0,0,-0.096,0,0,16.56,16.576
05/11/90 07:00,77.088,73.091,674.55,652.35,0.8463,68.998,16.91,18.483
05/11/90 08:00,447.59,437.12,4187.2,4150.3,0.9273,298,19.72,29.113
05/11/90 09:00,428.67,420.63,3962.9,3927,0.9161,344,23.57,33.586
05/11/90 10:00,412.59,404.82,3780.5,3745.3,0.9078,360,26.01,35.825
05/11/90 11:00,572.2,564.41,5193.3,5151.7,0.9004,464,27.63,41.143
05/11/90 12:00,788.12,782.61,7025.1,6968.9,0.8843,570,28.59,47.567
05/11/90 13:00,586.89,579.56,5282.1,5239.8,0.8928,448,28.91,43.742
05/11/90 14:00,607.91,599.28,5465.8,5422.1,0.892,412,28.71,43.589
05/11/90 15:00,441.76,427.1,3945.1,3909.2,0.8849,271,28,39.086
05/11/90 16:00,161.45,141.56,1295.6,1270.8,0.7872,80,26.88,31.301
05/11/90 17:00,0,0,0,-0.096,0,0,25.43,26.003
05/11/90 18:00,0,0,0,-0.096,0,0,23.84,24.028
05/11/90 19:00,0,0,0,-0.096,0,0,22.48,22.642
05/11/90 20:00,0,0,0,-0.096,0,0,20.76,20.954
05/11/90 21:00,0,0,0,-0.096,0,0,20.67,20.68
05/11/90 22:00,0,0,0,-0.096,0,0,19.36,19.506
05/11/90 23:00,0,0,0,-0.096,0,0,19.19,19.209
06/11/90 00:00,0,0,0,-0.096,0,0,18.95,18.977
06/11/90 01:00,0,0,0,-0.096,0,0,18.66,18.693
06/11/90 02:00,0,0,0,-0.096,0,0,19.09,19.039
06/11/90 03:00,0,0,0,-0.096,0,0,18.34,18.428
06/11/90 04:00,0,0,0,-0.096,0,0,18.64,18.605
06/11/90 05:00,0,0,0,-0.096,0,0,18.31,18.349
06/11/90 06:00,0,0,0,-0.096,0,0,17.53,17.621
06/11/90 07:00,215.91,198.57,1908.8,1881.5,0.8714,124,17.66,21.951
06/11/90 08:00,437.33,426.95,4087.1,4050.6,0.9263,291,19.63,29.19
06/11/90 09:00,625.81,617.69,5748,5702.1,0.9112,436,23.87,38.191
06/11/90 10:00,753.78,748.42,6809.7,6755.2,0.8962,536,26.02,44.108
06/11/90 11:00,930.08,926.44,8201.9,8136.3,0.8748,640,27.74,50.359
06/11/90 12:00,922.78,918.95,8096.8,8032.1,0.8705,636,28.7,51.648
06/11/90 13:00,850.57,845.37,7519.7,7459.5,0.877,575,28.3,49.647
06/11/90 14:00,626.74,618.16,5635.7,5590.6,0.8921,417,27.69,43.729
06/11/90 15:00,378.45,365.74,3392.3,3358.8,0.8875,243,27.26,37.085
06/11/90 16:00,136.95,120.55,1098.7,1074.8,0.7848,70.999,26.32,30.194
06/11/90 17:00,0,0,0,-0.096,0,0,24.96,25.49
06/11/90 18:00,0,0,0,-0.096,0,0,23.16,23.371
06/11/90 19:00,0,0,0,-0.096,0,0,21.88,22.023
06/11/90 20:00,0,0,0,-0.096,0,0,21.27,21.333
06/11/90 21:00,0,0,0,-0.096,0,0,21.02,21.045
06/11/90 22:00,0,0,0,-0.096,0,0,20.83,20.848
06/11/90 23:00,0,0,0,-0.096,0,0,20.48,20.513
07/11/90 00:00,0,0,0,-0.096,0,0,20.07,20.108
07/11/90 01:00,0,0,0,-0.096,0,0,19.31,19.377
07/11/90 02:00,0,0,0,-0.096,0,0,18.53,18.599
07/11/90 03:00,0,0,0,-0.096,0,0,18.28,18.302
07/11/90 04:00,0,0,0,-0.096,0,0,18.33,18.326
07/11/90 05:00,0,0,0,-0.096,0,0,18.12,18.138
07/11/90 06:00,0,0,0,-0.096,0,0,17.88,17.901
07/11/90 07:00,250.18,229.18,2205.5,2176.9,0.8702,134,18.01,23.128
07/11/90 08:00,345.25,336.38,3229.3,3196.4,0.9259,251,19.01,26.98
07/11/90 09:00,722.85,714.79,6677.6,6624.1,0.9164,479,20.2,37.036
07/11/90 10:00,821.62,816.8,7501,7441,0.9057,567,21.34,41.322
07/11/90 11:00,780.3,774.47,7118.5,7061.6,0.905,566,22.04,41.279
07/11/90 12:00,870.35,865.81,7864.5,7801.6,0.8964,606,22.69,43.997
07/11/90 13:00,742.32,736.02,6761.7,6707.6,0.9036,521,23.07,41.555
07/11/90 14:00,569.66,561.03,5241.6,5199.7,0.9128,393,22.71,36.959
07/11/90 15:00,239.67,231.49,2184.9,2156.4,0.8998,184,22.21,28.642
07/11/90 16:00,95.882,85.716,783.91,761.25,0.794,58.001,21.34,23.863
07/11/90 17:00,0,0,0,-0.096,0,0,20.27,20.572
07/11/90 18:00,0,0,0,-0.096,0,0,19.41,19.493
07/11/90 19:00,0,0,0,-0.096,0,0,18.74,18.805
07/11/90 20:00,0,0,0,-0.096,0,0,18.24,18.289
07/11/90 21:00,0,0,0,-0.096,0,0,18.09,18.105
07/11/90 22:00,0,0,0,-0.096,0,0,17.68,17.72
07/11/90 23:00,0,0,0,-0.096,0,0,17.35,17.381
08/11/90 00:00,0,0,0,-0.096,0,0,17.02,17.051
08/11/90 01:00,0,0,0,-0.096,0,0,16.66,16.694
08/11/90 02:00,0,0,0,-0.096,0,0,16.32,16.353
08/11/90 03:00,0,0,0,-0.096,0,0,16.18,16.194
08/11/90 04:00,0,0,0,-0.096,0,0,16.09,16.099
08/11/90 05:00,0,0,0,-0.096,0,0,16.05,16.054
08/11/90 06:00,0,0,0,-0.096,0,0,15.99,15.996
08/11/90 07:00,240.83,220.59,2135.4,2107.1,0.875,129,16.22,21.06
08/11/90 08:00,499.38,487.71,4685.1,4646.2,0.9304,313,17.48,28.744
08/11/90 09:00,715.1,706.96,6631.6,6578.5,0.92,473,19.06,35.917
08/11/90 10:00,852.41,847.89,7796,7733.6,0.9073,580,20.2,40.822
08/11/90 11:00,929.7,925.83,8397.5,8330.3,0.8961,637,21.21,43.976
08/11/90 12:00,902.35,898.24,8142.2,8077.1,0.8952,620,22,44.338
08/11/90 13:00,799.37,793.53,7264.4,7206.3,0.9015,544,22.39,42.29
08/11/90 14:00,619.35,610.57,5689.4,5643.9,0.9113,412,22.3,37.813
08/11/90 15:00,348,336.12,3184,3151.3,0.9056,228,21.81,30.732
08/11/90 16:00,135.19,118.63,1104,1080,0.7989,67.002,20.87,24.359
08/11/90 17:00,0,0,0,-0.096,0,0,19.67,20.056
08/11/90 18:00,0,0,0,-0.096,0,0,18.7,18.789
08/11/90 19:00,0,0,0,-0.096,0,0,18.03,18.093
08/11/90 20:00,0,0,0,-0.096,0,0,17.51,17.559
08/11/90 21:00,0,0,0,-0.096,0,0,17.54,17.537
08/11/90 22:00,0,0,0,-0.096,0,0,17.27,17.297
08/11/90 23:00,0,0,0,-0.096,0,0,17.06,17.081
09/11/90 00:00,0,0,0,-0.096,0,0,16.97,16.979
09/11/90 01:00,0,0,0,-0.096,0,0,16.75,16.772
09/11/90 02:00,0,0,0,-0.096,0,0,16.66,16.669
09/11/90 03:00,0,0,0,-0.096,0,0,16.59,16.597
09/11/90 04:00,0,0,0,-0.096,0,0,16.41,16.427
09/11/90 05:00,0,0,0,-0.096,0,0,16.3,16.31
09/11/90 06:00,0,0,0,-0.096,0,0,16.26,16.264
09/11/90 07:00,237.34,217.13,2099.3,2071.1,0.8727,125,16.46,21.263
09/11/90 08:00,497.56,485.82,4666.3,4627.4,0.9301,309,17.54,28.777
09/11/90 09:00,714.22,706.11,6618.6,6565.7,0.9193,469,19.32,36.129
09/11/90 10:00,841.96,837.35,7697.1,7635.5,0.9069,571,20.57,40.954
09/11/90 11:00,911.91,907.94,8238.1,8172.2,0.8962,624,21.67,44.013
09/11/90 12:00,891.99,887.87,8050.3,7985.9,0.8953,611,22.26,44.342
09/11/90 13:00,789.01,783.16,7177.6,7120.2,0.9025,535,22.38,42.026
09/11/90 14:00,610.85,602.12,5621.7,5576.7,0.913,405,21.96,37.261
09/11/90 15:00,341.76,330.01,3132.3,3099.8,0.9071,223,21.29,30.06
09/11/90 16:00,136.3,119.41,1113.8,1089.8,0.7996,65.999,20.33,23.837
09/11/90 17:00,0,0,0,-0.096,0,0,19.15,19.548
09/11/90 18:00,0,0,0,-0.096,0,0,18.11,18.213
09/11/90 19:00,0,0,0,-0.096,0,0,17.27,17.356
09/11/90 20:00,0,0,0,-0.096,0,0,16.57,16.643
09/11/90 21:00,0,0,0,-0.096,0,0,16.24,16.274
09/11/90 22:00,0,0,0,-0.096,0,0,15.7,15.757
09/11/90 23:00,0,0,0,-0.096,0,0,15.18,15.235
10/11/90 00:00,0,0,0,-0.096,0,0,14.62,14.679
10/11/90 01:00,0,0,0,-0.096,0,0,14.02,14.084
10/11/90 02:00,0,0,0,-0.096,0,0,13.46,13.521
10/11/90 03:00,0,0,0,-0.096,0,0,12.89,12.952
10/11/90 04:00,0,0,0,-0.096,0,0,12.51,12.552
10/11/90 05:00,0,0,0,-0.096,0,0,12.13,12.172
10/11/90 06:00,0,0,0,-0.096,0,0,11.94,11.961
10/11/90 07:00,231.04,211.26,2072.4,2044.4,0.8849,121,12.22,16.78
10/11/90 08:00,494.39,482.6,4676.8,4637.9,0.9381,305,15.48,26.19
10/11/90 09:00,707.1,698.95,6586.6,6533.9,0.9241,463,18.25,34.657
10/11/90 10:00,845.79,841.2,7757.9,7695.8,0.9099,570,19.68,40.035
10/11/90 11:00,917.06,913.19,8314.2,8247.7,0.8994,624,20.63,43.053
10/11/90 12:00,889.39,885.29,8050.1,7985.7,0.8979,607,21.6,43.583
10/11/90 13:00,756.76,750.5,6906.3,6851.1,0.9054,518,22.17,41.052
10/11/90 14:00,457.11,448.88,4232.4,4195.3,0.9178,336,21.87,33.686
10/11/90 15:00,337.2,325.55,3092.3,3060,0.9075,219,21.39,29.749
10/11/90 16:00,134.56,117.78,1096.6,1072.6,0.7971,63.999,20.65,24.155
10/11/90 17:00,0,0,0,-0.096,0,0,19.71,20.103
10/11/90 18:00,0,0,0,-0.096,0,0,19.02,19.087
10/11/90 19:00,0,0,0,-0.096,0,0,18.15,18.231
10/11/90 20:00,0,0,0,-0.096,0,0,17.44,17.502
10/11/90 21:00,0,0,0,-0.096,0,0,17.19,17.212
10/11/90 22:00,0,0,0,-0.096,0,0,16.99,17.009
10/11/90 23:00,0,0,0,-0.096,0,0,16.85,16.864
11/11/90 00:00,0,0,0,-0.096,0,0,17.21,17.176
11/11/90 01:00,0,0,0,-0.096,0,0,17.47,17.446
11/11/90 02:00,0,0,0,-0.096,0,0,17.6,17.589
11/11/90 03:00,0,0,0,-0.096,0,0,17.53,17.536
11/11/90 04:00,0,0,0,-0.096,0,0,17.26,17.284
11/11/90 05:00,0,0,0,-0.096,0,0,16.98,17.005
11/11/90 06:00,0,0,0,-0.096,0,0,16.49,16.532
11/11/90 07:00,223.01,203.89,1969.1,1941.5,0.8706,117,16.32,20.918
11/11/90 08:00,489.82,477.98,4599,4560.4,0.9311,301,17.08,28.218
11/11/90 09:00,710.76,702.53,6601.5,6548.7,0.9214,463,18.63,35.443
11/11/90 10:00,850.5,845.78,7795.7,7733.3,0.9093,571,19.53,40.166
11/11/90 11:00,928.22,924.45,8421.3,8354,0.9,628,20.03,42.821
11/11/90 12:00,902.13,898.13,8195.5,8129.9,0.9012,612,20.21,42.553
11/11/90 13:00,792.2,786.19,7264.3,7206.2,0.9097,533,20.11,39.803
11/11/90 14:00,594.04,585.32,5516.5,5472.4,0.9212,396,19.77,34.615
11/11/90 15:00,325.94,314.6,3010.5,2978.5,0.9139,213,19.13,27.429
11/11/90 16:00,132.74,116.08,1090.6,1066.7,0.8036,61.998,18.09,21.424
11/11/90 17:00,0,0,0,-0.096,0,0,16.93,17.261
11/11/90 18:00,0,0,0,-0.096,0,0,16.13,16.195
11/11/90 19:00,0,0,0,-0.096,0,0,15.71,15.745
11/11/90 20:00,0,0,0,-0.096,0,0,15.47,15.49
11/11/90 21:00,0,0,0,-0.096,0,0,15.73,15.708
11/11/90 22:00,0,0,0,-0.096,0,0,15.71,15.712
11/11/90 23:00,0,0,0,-0.096,0,0,15.55,15.565
12/11/90 00:00,0,0,0,-0.096,0,0,15.28,15.306
12/11/90 01:00,0,0,0,-0.096,0,0,14.99,15.019
12/11/90 02:00,0,0,0,-0.096,0,0,14.65,14.684
12/11/90 03:00,0,0,0,-0.096,0,0,14.41,14.434
12/11/90 04:00,0,0,0,-0.096,0,0,14.03,14.068
12/11/90 05:00,0,0,0,-0.096,0,0,13.46,13.52
12/11/90 06:00,0,0,0,-0.096,0,0,12.66,12.747
12/11/90 07:00,244.17,222.41,2183.3,2154.8,0.8825,121,12.19,17.087
12/11/90 08:00,502.72,490.48,4760.7,4721.4,0.9392,305,14.78,25.787
12/11/90 09:00,718.1,709.77,6698.3,6644.7,0.9254,465,17.61,34.226
12/11/90 10:00,859.04,854.23,7890,7826.9,0.9112,574,18.94,39.543
12/11/90 11:00,937.84,934.06,8448,8380.4,0.8936,632,19.93,42.771
12/11/90 12:00,903.77,899.66,8197.5,8132,0.8998,612,20.55,42.933
12/11/90 13:00,786.84,780.59,7193.8,7136.3,0.907,530,20.87,40.536
12/11/90 14:00,620.56,611.66,5727.6,5681.8,0.9156,405,20.85,36.464
12/11/90 15:00,349.69,337.46,3210,3177.2,0.9086,222,20.4,29.602
12/11/90 16:00,126.04,110.33,1027.5,1003.8,0.7964,58.999,19.54,23.083
12/11/90 17:00,0,0,0,-0.096,0,0,18.46,18.953
12/11/90 18:00,0,0,0,-0.096,0,0,17.27,17.42
12/11/90 19:00,0,0,0,-0.096,0,0,16.2,16.327
12/11/90 20:00,0,0,0,-0.096,0,0,15,15.136
12/11/90 21:00,0,0,0,-0.096,0,0,15.22,15.194
12/11/90 22:00,0,0,0,-0.096,0,0,14.89,14.928
12/11/90 23:00,0,0,0,-0.096,0,0,14.28,14.35
13/11/90 00:00,0,0,0,-0.096,0,0,13.51,13.597
13/11/90 01:00,0,0,0,-0.096,0,0,12.88,12.95
13/11/90 02:00,0,0,0,-0.096,0,0,12.51,12.55
13/11/90 03:00,0,0,0,-0.096,0,0,12.33,12.349
13/11/90 04:00,0,0,0,-0.096,0,0,12.43,12.419
13/11/90 05:00,0,0,0,-0.096,0,0,12.2,12.225
13/11/90 06:00,0,0,0,-0.096,0,0,11.85,11.888
13/11/90 07:00,217.62,198.42,1946.3,1918.8,0.8817,110,11.81,16.135
13/11/90 08:00,476.01,464.21,4512.1,4473.8,0.9399,289,14.89,25.177
13/11/90 09:00,680.91,672.72,6367.2,6316.2,0.9277,442,17.76,33.477
13/11/90 10:00,830.53,825.65,7644.9,7583.7,0.9131,554,19.13,39.035
13/11/90 11:00,591.76,584.69,5500.4,5456.4,0.9221,455,20.18,35.126
13/11/90 12:00,520.64,513.15,4848.4,4808.7,0.9237,419,20.84,33.61
13/11/90 13:00,483.57,475.89,4501.2,4463.1,0.923,383,21.26,33.046
13/11/90 14:00,583.11,574.51,5404.4,5361.2,0.9194,385,21.17,35.111
13/11/90 15:00,371.39,358.33,3408.5,3374.9,0.9088,227,20.58,29.992
13/11/90 16:00,122.63,107.47,999.84,976.28,0.7961,56,19.56,22.949
13/11/90 17:00,0,0,0,-0.096,0,0,18.56,18.945
13/11/90 18:00,0,0,0,-0.096,0,0,17.73,17.818
13/11/90 19:00,0,0,0,-0.096,0,0,17.04,17.113
13/11/90 20:00,0,0,0,-0.096,0,0,16.44,16.505
13/11/90 21:00,0,0,0,-0.096,0,0,16.44,16.44
13/11/90 22:00,0,0,0,-0.096,0,0,15.94,15.991
13/11/90 23:00,0,0,0,-0.096,0,0,15.38,15.438
14/11/90 00:00,0,0,0,-0.096,0,0,15.17,15.192
14/11/90 01:00,0,0,0,-0.096,0,0,14.99,15.009
14/11/90 02:00,0,0,0,-0.096,0,0,14.88,14.892
14/11/90 03:00,0,0,0,-0.096,0,0,14.55,14.586
14/11/90 04:00,0,0,0,-0.096,0,0,14.34,14.363
14/11/90 05:00,0,0,0,-0.096,0,0,13.86,13.913
14/11/90 06:00,0,0,0,-0.096,0,0,13.44,13.487
14/11/90 07:00,185.01,169,1642.3,1616,0.8735,97.999,13.32,17.012
14/11/90 08:00,432.17,421.13,4085.9,4049.4,0.937,271,15.98,25.271
14/11/90 09:00,590.4,582.17,5536.4,5492.1,0.9303,401,18.5,32.073
14/11/90 10:00,700.68,694.46,6499.9,6447.9,0.9203,492,19.87,36.56
14/11/90 11:00,692.64,686.15,6386.7,6335.6,0.9147,511,21.25,38.098
14/11/90 12:00,745.6,739.99,6837.9,6783.2,0.9098,528,21.83,39.958
14/11/90 13:00,446.96,439.41,4140.8,4104.1,0.9183,359,22.12,33.739
14/11/90 14:00,434.36,426.37,4033.5,3997.3,0.9203,317,21.94,32.51
14/11/90 15:00,129.18,124.65,1158.4,1134.2,0.878,116,21.48,25.471
14/11/90 16:00,16.38,15.967,121.72,86.177,0.5261,19.001,20.57,21.401
14/11/90 17:00,0,0,0,-0.096,0,0,19.38,19.567
14/11/90 18:00,0,0,0,-0.096,0,0,18.4,18.512
14/11/90 19:00,0,0,0,-0.096,0,0,17.4,17.513
14/11/90 20:00,0,0,0,-0.096,0,0,16.22,16.353
14/11/90 21:00,0,0,0,-0.096,0,0,17.26,17.136
14/11/90 22:00,0,0,0,-0.096,0,0,16.86,16.908
14/11/90 23:00,0,0,0,-0.096,0,0,16.42,16.472
15/11/90 00:00,0,0,0,-0.096,0,0,16.13,16.164
15/11/90 01:00,0,0,0,-0.096,0,0,15.9,15.927
15/11/90 02:00,0,0,0,-0.096,0,0,15.33,15.396
15/11/90 03:00,0,0,0,-0.096,0,0,14.75,14.817
15/11/90 04:00,0,0,0,-0.096,0,0,14.56,14.582
15/11/90 05:00,0,0,0,-0.096,0,0,14.25,14.286
15/11/90 06:00,0,0,0,-0.096,0,0,14.18,14.188
15/11/90 07:00,178.7,163.12,1578,1552,0.8686,94.002,14.33,17.86
15/11/90 08:00,458.68,446.98,4325.3,4287.9,0.9349,277,16.36,26.307
15/11/90 09:00,659.22,650.98,6136.1,6087,0.9234,427,19.37,34.65
15/11/90 10:00,732.34,726.39,6759.6,6705.5,0.9157,505,20.37,38.075
15/11/90 11:00,722.66,716.73,6660,6606.8,0.9143,517,20.78,38.5
15/11/90 12:00,810.94,806.05,7417.5,7358.1,0.9074,556,21.06,40.821
15/11/90 13:00,562.16,554.78,5207.6,5165.9,0.919,417,21.4,35.639
15/11/90 14:00,659.2,650.41,6071.8,6023.2,0.9137,412,21.47,37.326
15/11/90 15:00,335.79,323.87,3074.7,3042.5,0.9061,209,21.09,29.858
15/11/90 16:00,134.44,117.27,1093.1,1069.2,0.7953,56,20.29,23.757
15/11/90 17:00,0,0,0,-0.096,0,0,19.32,19.712
15/11/90 18:00,0,0,0,-0.096,0,0,18.59,18.668
15/11/90 19:00,0,0,0,-0.096,0,0,17.62,17.727
15/11/90 20:00,0,0,0,-0.096,0,0,16.7,16.804
15/11/90 21:00,0,0,0,-0.096,0,0,16.62,16.629
15/11/90 22:00,0,0,0,-0.096,0,0,16,16.068
15/11/90 23:00,0,0,0,-0.096,0,0,15.5,15.554
16/11/90 00:00,0,0,0,-0.096,0,0,15.11,15.152
16/11/90 01:00,0,0,0,-0.096,0,0,14.82,14.851
16/11/90 02:00,0,0,0,-0.096,0,0,14.76,14.767
16/11/90 03:00,0,0,0,-0.096,0,0,14.74,14.742
16/11/90 04:00,0,0,0,-0.096,0,0,14.51,14.535
16/11/90 05:00,0,0,0,-0.096,0,0,14.18,14.216
16/11/90 06:00,0,0,0,-0.096,0,0,14.1,14.109
16/11/90 07:00,165.57,151.19,1458.8,1433.3,0.8657,87.999,14.36,17.635
16/11/90 08:00,233.24,226.43,2188.9,2160.4,0.9263,182,16.61,21.705
16/11/90 09:00,647.03,638.66,6019.7,5971.6,0.923,421,20.29,34.662
16/11/90 10:00,854.28,849.38,7774.2,7712,0.9028,559,21.57,42.049
16/11/90 11:00,896.88,893,8087.7,8023,0.8946,598,22.58,44.609
16/11/90 12:00,892.38,888.57,8028.2,7964,0.8925,593,23.2,45.278
16/11/90 13:00,807.7,801.79,7304.6,7246.2,0.8972,527,23.44,43.551
16/11/90 14:00,610.34,601.6,5587.8,5543.1,0.9082,389,23.31,38.686
16/11/90 15:00,348.51,336.08,3172.8,3140.1,0.9011,213,22.71,31.679
16/11/90 16:00,134.84,117.98,1094.1,1070.1,0.7936,56,21.69,25.24
16/11/90 17:00,0,0,0,-0.096,0,0,20.3,20.753
16/11/90 18:00,0,0,0,-0.096,0,0,18.97,19.117
16/11/90 19:00,0,0,0,-0.096,0,0,17.43,17.602
16/11/90 20:00,0,0,0,-0.096,0,0,16.36,16.479
16/11/90 21:00,0,0,0,-0.096,0,0,15.95,15.994
16/11/90 22:00,0,0,0,-0.096,0,0,15.32,15.388
16/11/90 23:00,0,0,0,-0.096,0,0,14.79,14.847
17/11/90 00:00,0,0,0,-0.096,0,0,14.36,14.406
17/11/90 01:00,0,0,0,-0.096,0,0,14.06,14.093
17/11/90 02:00,0,0,0,-0.096,0,0,13.68,13.721
17/11/90 03:00,0,0,0,-0.096,0,0,13.25,13.297
17/11/90 04:00,0,0,0,-0.096,0,0,12.91,12.947
17/11/90 05:00,0,0,0,-0.096,0,0,12.46,12.508
17/11/90 06:00,0,0,0,-0.096,0,0,12.3,12.317
17/11/90 07:00,185.3,168.52,1642.3,1616,0.8721,92.999,12.49,16.153
17/11/90 08:00,445.36,433.64,4209.3,4172.3,0.9369,269,15.75,25.275
17/11/90 09:00,672.93,664.54,6238.7,6188.8,0.9197,430,20.46,35.761
17/11/90 10:00,815.16,809.79,7434,7374.5,0.9047,538,21.86,41.457
17/11/90 11:00,908.95,905.12,8179.3,8113.8,0.8927,603,22.91,45.116
17/11/90 12:00,889.54,885.66,7995.5,7931.5,0.8917,590,23.46,45.511
17/11/90 13:00,801.03,795,7241.7,7183.8,0.8969,522,23.66,43.622
17/11/90 14:00,624.23,615.46,5706.9,5661.2,0.9069,393,23.47,39.165
17/11/90 15:00,338.48,326.36,3078.3,3046.1,0.9,208,22.9,31.715
17/11/90 16:00,117.34,102.98,948.14,924.79,0.7881,50.002,21.88,25.102
17/11/90 17:00,0,0,0,-0.096,0,0,20.5,20.933
17/11/90 18:00,0,0,0,-0.096,0,0,18.93,19.11
17/11/90 19:00,0,0,0,-0.096,0,0,17.47,17.637
17/11/90 20:00,0,0,0,-0.096,0,0,16.27,16.405
17/11/90 21:00,0,0,0,-0.096,0,0,15.51,15.594
17/11/90 22:00,0,0,0,-0.096,0,0,14.82,14.896
17/11/90 23:00,0,0,0,-0.096,0,0,14.3,14.358
